date,original_18_no_rules,original_18_active,original_18_total_wealth,optimal_standard_no_rules,optimal_standard_active,optimal_standard_total_wealth,optimal_ethical_no_rules,optimal_ethical_active,optimal_ethical_total_wealth,spy_benchmark
2017-03-13,372.5587955055443,263.9279054789348,341.7563811421868,404.08384358908086,284.84132661962053,352.02836085748135,489.3450018794184,236.55106015659402,414.03668313392643,242.13367866187835
2017-03-14,371.6554160564697,263.28793388593175,341.11640954918374,403.8241796245906,284.6582878040525,351.84532204191333,490.1643817618028,236.7419931108169,414.2276160881493,241.20714769470464
2017-03-15,375.9901440017759,266.35873957144304,344.18721523469503,406.3474361845757,286.43694774641517,353.623981984276,494.80552327398067,238.8127896990768,416.2984126764092,243.2944898856815
2017-03-16,377.9210044526373,267.72659871398844,345.55507437724043,406.69862272061664,286.68450141727806,353.87153565513887,496.50703429578573,239.70959876211367,417.1952217394461,242.8158805426873
2017-03-17,379.63919145132076,268.94379584167484,346.77227150492683,408.0531506956901,287.6393169870776,354.82635122493843,500.614964567667,241.02006728521692,418.50569026254936,242.38948181594805
2017-03-20,383.12060459578686,271.41009670588863,349.2385723691406,414.64762584974375,292.2878053665114,359.4748396043722,507.6775007535411,243.90223245143446,421.3878554287669,242.12355766819522
2017-03-21,378.6722732488005,268.2588121584569,346.0872878217089,410.0305303042615,289.03318471990593,356.22021895776675,499.95449173028106,240.07710063794008,417.5627236152725,239.0148250006224
2017-03-22,381.39825810466573,270.18995291276264,348.0184285760146,413.409558949596,291.4150839650575,358.6021182029183,503.67426820057045,241.9389313308318,419.4245543081642,239.57721668704698
2017-03-23,380.06002337843915,269.24192137359876,347.07039703685075,411.10150970449604,289.7881250571279,356.9751592949887,500.71484361870665,240.07280693970338,417.5584299170358,239.32166610679468
2017-03-24,380.63852106091736,269.65174039680477,347.48021606005676,411.115887129539,289.7982597974487,356.9852940353095,501.03369307025923,240.06218545860975,417.54780843594216,239.14776903351185
2017-03-27,382.3767958404539,270.88316809961174,348.71164376286373,411.33228786816,289.95080208402663,357.6741528955694,502.35368948678257,240.4398210988517,418.30893706318346,238.9023574879297
2017-03-28,382.5185727395904,270.9836056157456,348.8120812789976,412.11055225713335,290.49940570808394,357.68643994594476,502.75728491828323,240.6329925941093,418.11861557144175,240.64080503213643
2017-03-29,382.3130774795858,270.83802877200134,348.66650443525333,411.2024272080532,289.8592624610316,357.04629669889243,499.3854079765241,239.01912271396137,416.5047456912938,240.86572201653493
2017-03-30,383.75956970932856,271.86275203472695,349.69122769797895,412.06778581733226,290.46925936682084,357.65629360468165,502.6334958813735,240.57374387251838,418.0593668498508,241.63275261801783
2017-03-31,382.4823070731492,270.9579143114466,348.7863899746986,412.75182901279203,290.9514458594291,358.1384800972899,500.97820890580624,239.7814795523752,417.2671025297076,241.07025268567153
2017-04-03,381.92217215340384,270.561103826934,348.8771769972611,413.0325897811986,291.14935594914056,358.33639018700137,502.1844000073775,240.35879465673747,417.8444176340699,240.65099818976736
2017-04-04,379.59324080494906,268.911243509,346.73971917225197,408.637587986469,288.0512906303513,355.2383248682121,493.7957567093095,236.34376712521853,413.829390102551,240.8044367838405
2017-04-05,378.0007591045847,267.78309846247015,345.61157412572214,408.32743470835686,287.8326615695895,355.0196958074503,493.4209734150594,236.16438588425981,413.65000886159226,240.0885704213689
2017-04-06,378.0755509943455,267.8360824935802,345.6645581568322,407.0363138211958,286.92254206800595,354.10957630586677,494.54506739229373,236.70240712395778,414.1880301012902,240.76350178443403
2017-04-07,377.687374024191,267.56109036905116,345.38956603230315,406.97956795893964,286.882541541032,354.06957577889284,494.4964118348393,236.67911928159762,414.16474225893,240.51805415687792
2017-04-10,376.9358600804117,267.02870325723774,344.85717892048973,404.26779992603804,284.9709986366791,352.1580328745399,490.18109243368576,234.61369277729986,412.09931575463224,240.66120938838526
2017-04-11,377.7055631382438,267.57397589163816,345.40245155489015,404.7239178942886,285.2925191558307,352.4795533936915,490.48895085234346,234.76104199490283,412.24666497223524,240.3748989253706
2017-04-12,377.3678731578605,267.33474973378344,345.16322539703543,404.66046659261167,285.2477919210448,352.4348261589056,491.2367426634536,235.11895502121342,412.60457799854584,239.32166610679468
2017-04-13,375.5015327679501,266.0125978587985,343.84107352205046,401.3726845026069,282.93021296556066,350.11724720342147,487.819525114642,233.48338392203124,410.96900689936365,237.76723662955396
2017-04-17,379.7158027224798,268.99806875799584,346.82654442124783,406.3981469615296,286.47269410255046,353.6597283404113,495.51754663038975,237.16786152177266,414.65348449910505,239.87381051262741
2017-04-18,377.67195995386794,267.55017074148003,345.378646404732,402.96733189334464,284.0542902714828,351.2413245093436,490.59858803553084,234.81351726335023,412.2991402406826,239.15794415015586
