date,original_18_no_rules,original_18_active,original_18_total_wealth,original_18_sign_changes,optimal_standard_no_rules,optimal_standard_active,optimal_standard_total_wealth,optimal_standard_sign_changes,optimal_ethical_no_rules,optimal_ethical_active,optimal_ethical_total_wealth,optimal_ethical_sign_changes,spy_benchmark
2024-04-03,1349.130752361453,540.4271111747718,816.984244660857,0,3866.3191167726454,632.8781863410485,1201.0311221415727,0,4289.499953826951,611.3119460698153,1445.7291999787517,0,597.984750320047
2024-04-04,1336.401645794488,535.3281581802013,811.8852916662865,0,3795.4918008029986,620.649342213514,1188.8022780140384,0,4246.750588613389,601.7222736654064,1436.1395275743428,0,590.6856582865109
2024-04-05,1364.9216863580107,546.7525535587467,823.309687044832,0,3863.4952548537817,631.6517536164205,1199.8046894169447,0,4323.259851628972,612.6836969817157,1447.100950890652,0,596.8565395667567
2024-04-08,1360.450675489953,544.961581495271,821.5187149813563,0,3837.234782979166,627.6873858252806,1195.8403216258048,0,4314.8872678619555,609.1365399555918,1443.5537938645282,0,597.1903698689648
2024-04-09,1353.2673866565028,542.0841405754784,818.6412740615636,0,3772.7041648185127,617.4596541234254,1185.6125899239496,0,4270.2534964713,599.6017714171337,1434.01902532607,0,597.8811229283542
2024-04-10,1355.400168883576,542.9384783301582,819.4956118162435,0,3791.2012919612384,620.0805413791696,1188.233477179694,0,4303.294310242515,604.2161814031282,1438.6334353120646,0,591.8944761404425
2024-04-11,1379.9400062128875,552.7685065712056,829.3256400572909,0,3847.2109481857046,630.5858596491815,1198.7387954497058,0,4333.846257098906,610.7305077460938,1445.14776165503,0,596.3613868173835
2024-04-12,1342.587873112721,537.8062018781981,814.3633353642833,0,3787.6994623310156,620.2454619959284,1188.3983977964526,0,4277.342116532954,602.0691253601854,1436.4863792691217,0,588.1298286684168
2024-04-15,1335.5605425990611,534.9912338536977,811.548367339783,0,3750.0129160379884,613.4222189189733,1181.5751547194977,0,4226.924935523306,596.0757444783542,1430.4929983872905,0,580.7616757617262
2024-04-16,1338.5591248067426,536.1923888323986,812.7495223184839,0,3760.689007109096,615.5955698269984,1183.7485056275227,0,4223.684360741126,596.9642338615545,1431.3814877704908,0,579.7025258815905
2024-04-17,1318.0742362551857,527.9866688728783,804.5438023589636,0,3717.393415217358,607.3463851384822,1175.4993209390066,0,4217.906588927244,592.5367282800433,1426.9539821889798,0,576.2716726298121
2024-04-18,1328.5209922841157,532.1713708908112,808.7285043768965,0,3700.797262779293,604.5576687602935,1172.710604560818,0,4200.563066362637,591.2357711909707,1425.6530250999072,0,575.0858389849711
2024-04-19,1289.6490942372259,516.6002874131049,793.1574208991901,0,3548.55111811342,578.5070634171366,1146.659999217661,0,4066.1998231566845,567.4145047817536,1401.83175869069,0,570.06629699495
2024-04-22,1295.5305279651568,518.9562386310193,796.0782831522502,0,3605.0367049768784,588.6236280623992,1156.7765638629235,0,4128.239072778999,577.2701840633672,1411.6874379723035,0,575.3161501413691
2024-04-23,1309.031206179241,524.3642634005733,800.9213968866586,0,3679.900340694104,601.3369659609049,1169.4899017614293,0,4204.984470464536,588.8711429659518,1423.2883968748881,0,582.1432179624661
2024-04-24,1302.2894371071825,521.6636839515891,798.2208174376743,0,3623.0054949613086,591.9117990981124,1160.0647348986367,0,4137.811348538873,578.3264385699872,1412.7436924789235,0,581.8668662239651
2024-04-25,1288.31092431524,516.0642509289215,792.6213844150068,0,3647.250347584514,596.917984972983,1165.0709207735074,0,4150.334514327928,581.2485711266734,1415.6658250356097,0,579.6564131355657
2024-04-26,1305.2003896615283,522.8297367429574,799.3868702290426,0,3740.584213088456,613.6163039984572,1181.7692397989815,0,4236.437943255096,595.1647620641958,1429.582015973132,0,585.1480515019477
2024-04-29,1297.5748291281056,519.7751331450831,796.3322666311684,0,3749.110832265991,614.9071371537585,1183.060072954283,0,4257.884994355367,597.5312432860716,1431.9484971950078,0,587.2203106801161
2024-04-30,1277.6528119219056,511.79488498257126,788.3520184686565,0,3825.9338847790605,625.9801268621327,1194.133062662657,0,4324.722698627086,609.200304579041,1443.6175584879775,0,577.9180925054881
2024-05-01,1280.895689414211,513.0938983747075,789.6510318607927,0,3758.1928015681424,613.6280103918807,1181.780946192405,0,4263.403756375379,599.470098999141,1433.8873529080774,0,576.0414336373358
2024-05-02,1286.381038242555,515.2911881599259,791.8483216460112,0,3735.246403121499,610.0474337331518,1178.2003695336762,0,4260.526434654029,598.6825600750446,1433.099813983981,0,581.4293724481033
2024-05-03,1295.6331155037026,518.9973325627986,795.5544660488839,0,3731.2783650424585,611.0394041440968,1179.1923399446212,0,4280.1087032567475,598.477282951276,1432.8945368602124,0,588.6363833174332
2024-05-06,1316.8756565256513,527.5065486327824,804.0636821188676,0,3855.8010968177323,631.3583725139639,1199.5113083144884,0,4404.079093358094,617.753102259353,1452.1703561682893,0,594.7151834334728
2024-05-07,1312.852250209894,525.8948754509939,802.4520089370792,0,3864.973849473637,632.7797138726531,1200.9326496731774,0,4421.91925028387,619.2099859858401,1453.6272398947765,0,595.3714782202068
2024-05-08,1314.5429850595528,526.5721403854448,803.12927387153,0,3865.734756542987,633.7228424582759,1201.8757782588002,0,4396.186916798601,616.7445543923391,1451.1618083012754,0,595.4289207019528
2024-05-09,1326.3916723653037,531.3184200478511,807.8755535339363,0,3832.23684821485,627.9145780399352,1196.0675138404595,0,4381.922371814969,612.6145602027813,1447.0318141117177,0,598.8597378717704
2024-05-10,1334.2634734387382,534.4716612784823,811.0287947645676,0,3830.8827018642337,628.3040324260992,1196.4569682266235,0,4364.635549166707,611.5420246307921,1445.9592785397285,0,599.6311701957229
2024-05-13,1323.9362838810027,530.334854516445,806.8919880025303,0,3836.258662776818,629.1292633354277,1197.282199135952,0,4358.360626020797,612.1170973665962,1446.5343512755326,0,599.7117412144033
2024-05-14,1335.8435757088137,535.1046096444453,811.6617431305306,0,3878.8788877914653,636.8980107080653,1205.0509465085897,0,4372.123916375982,615.7473074279296,1450.164561336866,0,602.4633154703572
2024-05-15,1356.781207957133,543.4916870948654,820.0488205809506,0,3991.135302973085,656.0748690411713,1224.2278048416956,0,4479.442533589105,631.3409057925899,1465.7581597015262,0,609.9235495412539
2024-05-16,1350.0756332699639,540.8056061863912,817.3627396724764,0,3942.848922144493,648.2168073714437,1216.369743171968,0,4452.239028137848,626.1759908674542,1460.5932447763905,0,608.6686189412975
2024-05-17,1360.8516098161613,545.1221854836573,821.6793189697426,0,3914.1764771349426,642.587701204423,1210.7406370049473,0,4440.859125490559,622.5612472224959,1456.9785011314323,0,609.5436786569428
2024-05-20,1360.073607592144,544.8105377848133,821.3676712708985,0,3976.394128684346,652.9221820644112,1221.0751178649357,0,4485.622002649125,631.2087477936401,1465.6260017025766,0,610.2458336159754
2024-05-21,1360.4606093508949,544.9655607446971,821.5226942307823,0,4023.219339366649,659.98325946215,1228.1361952626744,0,4592.295657571684,641.6593884812767,1476.076642390213,0,611.742441190012
2024-05-22,1345.5794181833649,539.0045379606332,815.5616714467185,0,4016.4712173194994,658.444713609397,1226.5976494099214,0,4713.426167469459,646.3521096567341,1480.7693635656706,0,609.9812085147654
2024-05-23,1343.0217685473474,537.9800092396248,814.53714272571,0,4111.217866432661,674.7312100195667,1242.884145820091,0,4817.3630510577,664.9300662162096,1499.3473201251459,0,605.5257358194286
2024-05-24,1356.7956336969485,543.4974656755414,820.0545991616267,0,4137.460281790074,679.4546762584677,1247.607612058992,0,4919.696766456325,672.6439707678186,1507.061224676755,0,609.5319881016126
2024-05-28,1377.1976251408353,551.6699791839121,828.2271126699974,0,4139.4415725984145,680.8296997650294,1248.9826355655537,0,4919.759092479014,672.6535770951409,1507.0708310040773,0,609.9581160597921
2024-05-29,1367.4021103385478,547.7461476666155,824.3032811527007,0,4144.5612014674325,680.6854689184431,1248.8384047189675,0,4924.987782831528,674.5546519146578,1508.9719058235942,0,605.6868056928674
2024-05-30,1358.5731988112398,544.2095125827519,820.7666460688372,0,4107.996205277824,673.7917028486528,1241.9446386491773,0,4890.751021152992,668.7097369372601,1503.1269908461963,0,601.6688267733923
2024-05-31,1357.8323873449865,543.912762545788,820.4698960318733,0,4098.301239768092,671.2617984119627,1239.414734212487,0,4894.324393210779,669.668642363068,1504.0858962720044,0,607.1489189122876
2024-06-03,1374.9851180776843,550.7837057085653,827.3408391946506,0,4164.868382405743,682.3536269532246,1250.506562753749,0,4971.2276279006355,682.9989103199957,1517.416164228932,0,607.6439634157782
2024-06-04,1367.7808817500263,547.8978737608747,824.45500724696,0,4185.777840924284,685.7781812669408,1253.931117067465,0,5002.265244597325,686.3984584847648,1520.8157123937012,0,608.3232424116028
2024-06-05,1392.9491313038109,557.9796277909196,834.5367612770049,0,4269.368488068893,701.4150267544939,1269.5679625550183,0,5069.8134580789165,697.4055835420156,1531.822837450952,0,615.553345735906
2024-06-06,1396.451609105838,559.3826303962566,835.9397638823418,0,4266.328161609786,700.4862351572506,1268.639170957775,0,5056.961367653585,696.7556175112855,1531.1728714202218,0,615.5416551805758
2024-06-07,1370.985305713441,549.1814836574664,825.7386171435517,0,4300.7824951553275,705.523550667646,1273.6764864681704,0,5062.541494793841,701.1047865624033,1535.5220404713396,0,614.7934596394401
2024-06-10,1383.3790425113914,554.1460961404694,830.7032296265546,0,4360.331926280152,715.1576338699193,1283.3105696704438,0,5116.202974346,710.2222082306777,1544.639462139614,0,616.6928862249176
2024-06-11,1382.8521630552036,553.9350417693889,830.4921752554742,0,4363.165438401218,715.8984399703089,1284.0513757708331,0,5121.984021942134,710.0976574946993,1544.5149114036358,0,618.1782362271547
2024-06-12,1388.9035450977478,556.3590699150249,832.9162034011101,0,4415.338401720914,725.4306050636895,1293.5835408642138,0,5167.861140581878,718.6150345049491,1553.0322884138855,0,623.255256780883
2024-06-13,1386.8050846449569,555.5184805811658,832.0756140672511,0,4565.637046741027,753.2776417015862,1321.4305775021105,0,5218.9855873129445,730.6334082351304,1565.0506621440668,0,624.5101873808394
2024-06-17,1394.0747974778128,558.4305407343079,835.6793692272777,0,4641.722154949611,661.5853890673197,1332.155973640235,0,5249.040633553158,732.6043182874593,1567.0215721963955,0,629.8635957550295
2024-06-18,1409.0577106499527,564.4323107394976,840.9894442255828,0,4682.029672452421,669.9727182961695,1340.543302869085,0,5304.063433773627,742.0553440944185,1576.472598003355,0,631.4638307207588
2024-06-20,1406.9415414387795,563.5846277320874,840.1417612181726,0,4682.740901942475,669.9836860477192,1340.5542706206345,0,5304.147617619862,742.0659417163945,1576.4831956253308,0,629.7485664636936
2024-06-21,1383.0029048264887,553.9954250493981,830.5525585354834,0,4619.726149139784,659.3428083030119,1329.9133928759272,0,5261.695131507982,735.428547992244,1569.8458019011805,0,628.9042485787315
2024-06-24,1368.4144516163415,548.1516655686595,824.7087990547448,0,4540.799360044757,645.6906505827149,1316.2612351556302,0,5231.703202942058,724.4718005538751,1558.8890544628116,0,626.8598446743748
2024-06-25,1392.3685961298715,557.7470803180831,834.3042138041684,0,4637.737686538581,663.6314711060438,1334.2020556789591,0,5317.846163015901,742.9689114457467,1577.386165354683,0,629.2737278583047
2024-06-26,1388.5395959158127,556.2132812250379,832.7704147111232,0,4636.1560490927895,663.4749883477701,1334.0455729206856,0,5303.748246516532,740.8424769513189,1575.2597308602553,0,630.0592321470066
2024-06-27,1392.973942372446,557.9895664674518,834.5466999535371,0,4629.985434118105,662.1904246303855,1332.7610092033008,0,5299.655677634408,739.7322885827899,1574.1495424917262,0,631.0524963665466
2024-06-28,1392.2880616796838,557.7148202868083,834.2719537728935,0,4623.622708385606,660.9929623744728,1331.5635469473882,0,5255.835259022354,734.1292135299329,1568.5464674388693,0,628.5691193259313
2024-07-01,1402.1448508677854,561.663196748512,838.2203302345972,0,4666.9622905185615,667.0120153023136,1337.5825998752289,0,5246.675885545082,737.874750331759,1572.2920042406954,0,629.8629462797334
2024-07-02,1406.3189788408429,563.3352451531642,839.8923786392495,0,4640.197783218961,662.5120665759554,1333.0826511488708,0,5222.718873702915,731.5037843741154,1565.9210382830518,0,634.1016385540082
2024-07-03,1427.21091814226,571.7040191832136,848.2611526692989,0,4688.656369742097,671.7113927627282,1342.2819773356437,0,5288.588546434275,739.4533791152127,1573.870633024149,0,636.9314745831451
2024-07-05,1432.2346911603022,573.7164135598048,850.27354704589,0,4688.739209822593,671.7223889771526,1342.292973550068,0,5288.672484669659,739.4639395773711,1573.8811934863074,0,640.6043295466518
2024-07-08,1430.2728503944243,572.9305505618466,849.4876840479319,0,4729.65823325717,678.5558427879629,1349.126427360878,0,5323.865257610065,746.2439468543346,1580.661200763271,0,641.3435767614852
2024-07-09,1444.7711506221985,578.7381970744816,855.2953305605669,0,4779.563038396802,688.4567739022123,1359.0273584751276,0,5367.457522787318,756.8637678534428,1591.2810217623792,0,641.9671452096867
2024-07-10,1458.4144836599025,584.2033657006181,860.7604991867033,0,4827.597092061695,697.1662477178832,1367.7368322907985,0,5425.727287771439,765.9567528814305,1601.5991587726653,0,648.3195909171601
2024-07-11,1437.7031747936537,575.9069475812893,852.4640810673745,0,4730.862163510063,681.2269617704783,1351.7975463433936,0,5367.879760495597,756.5997803970043,1591.0170343059408,0,642.7294848794935
2024-07-12,1433.089327185489,574.0587587901609,850.6158922762462,0,4769.907178516715,689.0406584679732,1359.6112430408884,0,5418.412920024074,762.936448281318,1597.3537021902544,0,646.7834375139818
2024-07-15,1442.062621180021,577.65322978024,854.2103632663253,0,4766.711643551305,689.1307724588283,1359.7013570317436,0,5399.714674062644,761.6814208005136,1596.0986747094498,0,648.5621338583018
2024-07-16,1449.5981411547464,580.6717654440462,857.2288989301314,0,4741.919573132592,681.4172503071012,1352.3727739412902,0,5419.368687361804,763.1826924799335,1597.5999463888697,0,652.408326561952
2024-07-17,1420.0081557551468,568.81877765823,845.3759111443153,0,4548.677493574015,650.613315629904,1321.1839002028194,0,5291.355261605191,746.5306499047049,1580.9479038136412,0,643.2607556717234
2024-07-18,1417.2405154885666,567.7101320866864,844.2672655727716,0,4456.403590217089,639.2320861614186,1309.8026707343338,0,5243.861957352152,737.4988523547772,1571.9161062637136,0,638.3174548650751
2024-07-19,1399.9478500774019,560.7831346875759,837.3402681736611,0,4438.24236157037,635.8482174511523,1306.4188020240676,0,5224.501153436986,734.8857742016413,1569.3030281105775,0,634.0785460990348
2024-07-22,1422.0963363678597,569.6552491523119,846.2123826383971,0,4516.8926230921625,648.1838416430334,1318.7544262159486,0,5308.271821939394,746.3058667108261,1580.7231206197625,0,640.6158757741384
2024-07-23,1421.577289235549,569.4473322089117,846.004465694997,0,4564.182331005931,654.5023064456896,1325.0728910186049,0,5270.156024096129,741.1550074765177,1575.572261385454,0,639.6109931631901
2024-07-24,1381.1719868596574,553.2620063604531,829.8191398465384,0,4394.128618614285,628.1617464863951,1298.7323310593106,0,5162.3508905888275,726.9483392649682,1561.3655931739045,0,625.1156426846711
2024-07-25,1364.2083018406106,546.4667900527115,823.0239235387968,0,4290.94136269732,612.697829771381,1283.2684143442962,0,4958.115131983974,701.3532094900708,1535.770463399007,0,621.8587405663714
2024-07-26,1381.780695000979,553.5058392000701,830.0629726861554,0,4274.828178847323,610.6298250218103,1281.2004095947257,0,4954.867750725784,701.734231624618,1536.1514855335545,0,628.8232806584814
2024-07-29,1375.0425081597077,550.8066947006877,827.3638281867729,0,4261.529354759051,608.5179791267451,1279.0885636996604,0,4960.412540928041,702.1822879105496,1536.599541819486,0,629.1929764298199
2024-07-30,1363.1242043266038,546.0325284463394,822.5896619324246,0,4135.509044305345,588.5483936957215,1259.118978268637,0,4851.343518528896,688.2919745863505,1522.7092284952869,0,626.0051351846747
2024-07-31,1413.7891749512755,566.3276137555432,842.8847472416285,0,4351.228273812337,623.185585126031,1293.7561696989465,0,5026.782747560378,710.9300565770567,1545.3473104859931,0,636.1806811408251
2024-08-01,1387.4312266081015,555.7692969618133,832.3264304478986,0,4282.805417473773,611.4947830919912,1282.0653676649065,0,5032.952719915724,712.736934695988,1547.1541886049245,0,627.1717371443582
2024-08-02,1359.6122160853072,544.6257162034182,821.1828496895034,0,4177.914025580639,596.4793312940069,1267.0499158669222,0,4989.276560043089,707.6042178763772,1542.0214717853137,0,615.494820795333
2024-08-05,1318.4463742822602,528.1357378038019,804.6928712898872,0,4035.9762117298546,576.0040274215861,1246.5746119945015,0,4818.314584418523,684.5834939281201,1519.0007478370565,0,597.5693387042535
2024-08-06,1343.0491857836676,537.9909918799619,814.5481253660472,0,4115.838014606434,588.0000881537627,1258.570672726678,0,4905.124958987434,696.883720874019,1531.3009747829553,0,603.0786211495135
2024-08-07,1324.664328817935,530.626490609821,807.1836240959062,0,3991.951342823625,568.6671635358933,1239.2377481088088,0,4854.097066443447,691.2822399478132,1525.6994938567495,0,599.0476166421549
2024-08-08,1365.3557124009535,546.9264132385089,823.4835467245941,0,4259.963765106898,608.120361657767,1278.6909462306824,0,5039.338270746702,718.2083559190222,1552.6256098279587,0,612.8960536437729
2024-08-09,1372.0118554069682,549.5926930857441,826.1498265718294,0,4368.611453654279,623.906936425292,1294.4775209982072,0,5099.852973605851,728.6917864374988,1563.109040346435,0,615.5987368427129
2024-08-12,1392.0441298371366,557.6171074589299,834.5530434897504,0,4387.901245675528,627.371206851842,1297.9417914247574,0,5129.085789008235,732.2048937755868,1566.622147684523,0,615.9221033762612
2024-08-13,1411.6464029151396,565.4692743400581,842.0264078261433,0,4537.910365963137,650.4051461260337,1320.975730698949,0,5255.159240072115,748.0793700794803,1582.4966239884166,0,626.0513922585432
2024-08-14,1417.90306282478,567.9755315242869,844.5326650103722,0,4608.515325831594,661.0556467237786,1331.626231296694,0,5318.904585344355,756.8037415339638,1591.2209954429002,0,628.0264466340582
2024-08-15,1434.2297854644655,574.5155970706937,851.072730556779,0,4704.9321880160305,675.7721112718937,1346.342695844809,0,5379.54476498745,765.062639462913,1599.4798933718494,0,638.7908501920282
2024-08-16,1449.4575863609,580.6154628054271,857.1725962915124,0,4704.170001892652,675.4543374067498,1346.0249219796651,0,5371.438594272314,764.2132356242994,1598.6304895332357,0,640.2230153839048
2024-08-19,1462.3478723660382,585.7789801411487,862.336113627234,0,4754.869458601073,683.567587721716,1354.1381722946312,0,5439.111952091818,772.7345715850951,1607.1518254940315,0,646.3444643777233
2024-08-20,1453.506766873554,582.2374604681803,858.7945939542656,0,4772.054535188093,686.2401477476385,1356.8107323205538,0,5450.047934371952,775.3778434567398,1609.7950973656762,0,645.29346902075
2024-08-21,1457.0964570310173,583.6753981020345,860.2325315881197,0,4791.352698581123,688.8151499036451,1359.3857344765604,0,5476.896846310676,778.7169695059237,1613.1342234148601,0,647.5111385013286
2024-08-22,1449.414379056641,580.5981550696266,857.1552885557119,0,4742.632680127126,680.8970993217164,1351.4676838946316,0,5439.8588438760025,774.5482305515103,1608.9654844604465,0,642.429066473075
2024-08-23,1467.9538197495394,588.024578608577,864.5817120946623,0,4806.618251304842,691.0678904393509,1361.638475012266,0,5505.437224228911,781.6302526276811,1616.0475065366174,0,649.2551961631885
2024-08-26,1466.6646334315176,587.5081636974239,864.0652971835092,0,4757.069536990365,682.260935097375,1352.8315196702902,0,5483.681279486176,780.6624018352518,1615.0796557441881,0,647.70735220468
2024-08-27,1472.0117340621612,589.6500748071674,866.2072082932526,0,4791.405342691139,687.4184738464216,1357.989058419337,0,5515.4607921625875,785.6956768186395,1620.112930727576,0,648.5968447046836
2024-08-28,1465.9487312291133,587.2213916714718,863.778525157557,0,4733.6015238865675,678.9431819811882,1349.5137665541035,0,5471.175608854364,779.0467806454545,1613.4640345543908,0,644.83147559344
2024-08-29,1458.8360544734446,584.3722361355404,860.9293696216257,0,4647.635279050002,665.5542861807999,1336.1248707537152,0,5371.830015880517,765.9149546797015,1600.332208588638,0,644.8893510587169
2024-08-30,1466.2564880634038,587.3446711509506,863.9018046370359,0,4730.189528490926,678.4399468245605,1349.010531397476,0,5444.903255194596,776.0485069192604,1610.4657608281968,0,651.0454387349953
2024-09-03,1428.760375961358,572.3246921695768,848.881825655662,0,4730.273102387241,678.4509946225521,1349.0215791954674,0,5444.989674390769,776.0594249794426,1610.476678888379,0,637.6474128512399
2024-09-04,1422.5182536933078,569.8242583909994,846.3813918770846,0,4706.122607289596,674.5995115960094,1345.1700961689248,0,5432.401524341609,775.9523539743192,1610.3696078832554,0,636.3424004895601
2024-09-05,1424.1824466287671,570.4908913166618,847.048024802747,0,4636.336387829202,664.6422926774213,1335.2128772503365,0,5378.256221920143,766.9923951129302,1601.4096490218667,0,634.794700858895
2024-09-06,1394.713239567276,558.686284229486,835.2434177155712,0,4503.578372744772,642.6247912928528,1313.1953758657683,0,5277.797256773667,754.203906296183,1588.6211602051194,0,624.110976565488
2024-09-09,1417.3941307097643,567.7716663968924,844.3287998829777,0,4585.16596363143,654.4439329951651,1325.0145175680805,0,5352.018732512618,764.7743952451502,1599.1916491540865,0,631.0986091125714
2024-09-10,1391.0862782201757,557.2334167148102,833.7905502008955,0,4604.936421993548,659.4586410135088,1330.0292255864242,0,5369.230690316813,766.8904579523996,1601.307711861336,0,633.8476215493016
2024-09-11,1412.0844002362403,565.644724811801,842.2018582978862,0,4771.161841008393,685.9447080198375,1356.5152925927528,0,5529.324182985597,785.4054072123187,1619.822661121255,0,640.3502403780235
2024-09-12,1426.6025968585866,571.4603413088296,848.0174747949148,0,4852.90607904399,698.7274282555056,1369.298012828421,0,5572.615705533575,792.5800433248331,1626.9972972337696,0,645.7439162205733
2024-09-13,1424.269238923254,570.5256580795568,847.0827915656421,0,4822.2371761578115,695.7036458672983,1366.2742304402136,0,5552.823403453321,790.0216727095518,1624.438926618488,0,649.1166414333486
2024-09-16,1433.5581161059872,574.2465435853798,850.803677071465,0,4783.014504987756,689.430748453427,1360.0013330263423,0,5533.554937837299,786.5533411847287,1620.970595093665,0,650.075122642585
2024-09-17,1434.8274879771288,574.7550213382787,851.3121548243639,0,4727.674872922241,681.1418775660002,1351.7124621389155,0,5463.26922000793,776.5581189337871,1610.9753728427236,0,650.3408302026219
2024-09-18,1423.9639947438318,570.4033851050513,846.9605185911365,0,4697.225222601721,676.6586128804701,1347.2291974533855,0,5420.14162380903,770.0265021216431,1604.4437560305796,0,648.4120329009753
2024-09-19,1453.0767163381515,582.0651932745818,858.6223267606671,0,4782.7511939917595,690.5525181873599,1361.1231027602753,0,5499.85126775023,780.4303482197267,1614.847602128663,0,659.4767105375201
2024-09-20,1456.850968343574,583.5770616420962,860.1341951281814,0,4790.828494593434,692.3323262185872,1362.9029107915026,0,5493.606400790378,780.9256520958753,1615.3429060048115,0,658.3368813928214
2024-09-23,1461.444177796973,585.4169833187581,861.9741168048433,0,4804.5455462429645,694.090023750321,1364.6606083232364,0,5520.763911068424,784.8671173720059,1619.2843712809422,0,659.9819301539834
2024-09-24,1475.4385563112735,591.0227717421054,867.5799052281907,0,4859.021665501414,703.1095012831775,1373.6800858560928,0,5537.215047869613,789.9722638132571,1624.3895177221934,0,661.8703878233486
2024-09-25,1475.3760587053548,590.9977368071571,867.5548702932424,0,4877.176538021642,706.4401325203797,1377.0107170932952,0,5555.744552525345,794.849278845161,1629.2665327540974,0,660.4105116855038
2024-09-26,1475.7340902396036,591.1411550395449,867.6982885256301,0,4860.185367430571,704.3456242748375,1374.9162088477528,0,5509.573805372717,788.3892646169754,1622.8065185259118,0,663.0289074237913
2024-09-27,1472.0198444475216,589.6533236191325,866.2104571052178,0,4748.490127610563,687.0054056118042,1357.5759901847196,0,5443.9087200868435,775.215536409794,1609.6327903187303,0,662.067251001996
2024-09-30,1472.0842567845832,589.6791255461743,866.2362590322596,0,4755.540474587786,688.5311653116833,1359.1017498845986,0,5467.726023667524,778.2895078531639,1612.7067617621,0,664.7203575866653
2024-10-01,1461.799338064824,585.559251395609,862.1163848816942,0,4701.158682934619,679.2040587461265,1349.7746433190418,0,5429.770267585664,771.5071940948276,1605.924448003764,0,658.7654629243419
2024-10-02,1465.9930245476307,587.2391344366774,863.7962679227627,0,4739.355283341118,685.6555000050702,1356.2260845779856,0,5442.044446084209,773.484797638182,1607.9020515471184,0,659.0435826789269
2024-10-03,1470.5553955357082,589.0667030165787,865.623836502664,0,4758.300212412017,689.3573922732344,1359.9279768461497,0,5473.543763347732,779.0406543555714,1613.4579082645078,0,657.8385895128501
2024-10-04,1498.3034192629264,600.1818482887932,876.7389817748784,0,4810.099301825049,697.1875967952311,1367.7581813681463,0,5479.189756402283,780.2609714175193,1614.6782253264555,0,663.8167209579905
2024-10-07,1497.028845681222,599.6712868643096,876.7071189769437,0,4854.153765357806,703.578384408519,1374.1489689814343,0,5464.287641051347,781.6519376376747,1616.069191546611,0,657.8154248939551
2024-10-08,1500.9732374869286,601.2513088637847,877.80844234987,0,4953.021352086525,719.2365119271084,1389.8070965000238,0,5548.958513769008,796.4019405423635,1630.8191944512998,0,664.0367487555332
2024-10-09,1500.2193847444403,600.949334826679,877.5064683127642,0,4972.648383295912,723.4037723204141,1393.9743568933295,0,5608.410782243094,803.3900340701307,1637.807287979067,0,668.6361163109225
2024-10-10,1506.7899978249604,603.5813535835988,880.1384870696841,0,4955.131850436542,721.7068629631453,1392.2774475360607,0,5561.68543896061,796.4572774659689,1630.8745313749052,0,667.466122646915
2024-10-11,1531.9863661338763,613.6743712643898,890.2315047504751,0,5003.563173723076,727.4105267245203,1397.9811112974357,0,5599.315515253144,803.4356266417732,1637.8528805507094,0,671.4630657831879
2024-10-14,1535.0407965886843,614.8978976157733,891.4550311018586,0,5021.322965542469,730.6934205251912,1401.2640050981065,0,5628.153050935933,807.9287997554853,1642.3460536644216,0,676.9545237397654
2024-10-15,1526.5058514760046,611.4790179236403,888.0361514097256,0,4924.612774899911,714.2949034968254,1384.8654880697409,0,5557.9329606533975,798.1850143109407,1632.602268219877,0,671.694711972139
2024-10-16,1536.5232610150224,615.4917347705065,892.0488682565917,0,4964.250134818894,721.6464904008507,1392.217074973766,0,5572.855426423346,801.6869127317896,1636.104166640726,0,674.6142477560628
2024-10-17,1544.1941376424988,618.564490831184,895.1216243172693,0,4965.997644682184,726.5587571526195,1397.1293417255347,0,5571.362857084446,802.5934542377476,1637.010708146684,0,674.6721953852616
2024-10-18,1555.2980091509246,623.0124164244972,899.5695499105825,0,4980.3656644303965,727.1749784058412,1397.7455629787564,0,5571.57583856691,802.7538371680438,1637.1710910769802,0,677.2672821768102
2024-10-21,1560.2138980792542,624.9815952070156,901.5387286931009,0,4989.997793102955,731.6378139463528,1402.208398519268,0,5567.478263015485,803.9818361730458,1638.3990900819822,0,676.1550918141577
2024-10-22,1572.373305459642,629.852341346838,906.4094748329233,0,4954.674239934315,732.3675676385167,1402.938152211432,0,5578.3767983543785,805.9135126137643,1640.3307665227007,0,675.7959319754008
2024-10-23,1550.1433753515794,620.9476025816076,897.5047360676929,0,4924.136315778145,721.0395665600345,1391.6101511329498,0,5547.478779638497,799.9242679780316,1634.341521886968,0,669.6210095155348
2024-10-24,1560.8457602535086,625.234702957243,901.7918364433283,0,4905.073027700402,715.8877948637315,1386.4583794366467,0,5522.5129127636355,794.8466994104472,1629.2639533193835,0,671.0691229341273
2024-10-25,1561.5789903620837,625.528416097137,902.0855495832222,0,4910.118168067035,718.7124589612952,1389.2830435342105,0,5512.306161182391,794.0949648778357,1628.5122187867719,0,670.8372602534108
2024-10-28,1566.312783381493,627.4246519378077,903.9817854238929,0,4916.901147949068,716.6009209135444,1387.1715054864599,0,5523.902979504584,795.0117080168775,1630.06049635687,0,672.9111792017804
2024-10-29,1575.6212629961178,631.1533896741283,907.7105231602136,0,4919.566348779342,724.2388636430514,1396.166353932198,0,5566.605289224114,801.515752729974,1635.9330066389102,0,674.0002049455379
